25, Private, 226802, 11th, 7, Never-married, Machine-op-inspct, Own-child, Black, Male, 0, 0, 40, United-States, <=50K.
35, Private, 195081, HS-grad, 9, Never-married, Sales, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
36, Private, 428251, Bachelors, 13, Never-married, Tech-support, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
59, Self-emp-not-inc, 198145, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 35, United-States, >50K.
42, Private, 348059, Doctorate, 16, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K.
21, Private, 43587, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 30, United-States, <=50K.
24, Private, 318612, Some-college, 10, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 1504, 40, United-States, <=50K.
29, Private, 129528, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
61, Private, 200427, Doctorate, 16, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K.
35, Private, 188243, HS-grad, 9, Divorced, Machine-op-inspct, Unmarried, White, Female, 0, 0, 48, United-States, <=50K.
56, Self-emp-not-inc, 306633, Assoc-voc, 11, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, <=50K.
45, Private, 102771, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K.
40, Local-gov, 34739, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 36, United-States, <=50K.
28, Private, 126743, 5th-6th, 3, Never-married, Other-service, Other-relative, White, Male, 2176, 0, 52, Mexico, <=50K.
46, Local-gov, 85341, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 56, United-States, <=50K.
57, Private, 275943, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 40, United-States, <=50K.
41, Private, 82823, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 5013, 0, 30, United-States, <=50K.
30, Private, 183388, HS-grad, 9, Separated, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
21, Private, 116489, Some-college, 10, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 40, United-States, <=50K.
62, Self-emp-not-inc, 215789, Masters, 14, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 1977, 50, United-States, >50K.
19, Private, 365871, Some-college, 10, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 32, United-States, <=50K.
63, Local-gov, 199275, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Female, 8614, 0, 38, United-States, >50K.
39, Self-emp-not-inc, 34111, HS-grad, 9, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 70, United-States, <=50K.
40, Self-emp-inc, 102576, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, Black, Male, 0, 0, 55, Trinadad&Tobago, <=50K.
27, Private, 103524, HS-grad, 9, Never-married, Handlers-cleaners, Unmarried, White, Male, 0, 0, 35, United-States, <=50K.
47, Self-emp-not-inc, 114222, Assoc-acdm, 12, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 25, United-States, <=50K.
28, Private, 246933, HS-grad, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
27, Private, 107812, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K.
26, Self-emp-not-inc, 109162, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 25, United-States, <=50K.
59, Private, 112798, HS-grad, 9, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 60, United-States, <=50K.
33, Private, 30612, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K.
35, Private, 105994, 11th, 7, Never-married, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
57, Private, 113090, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K.
30, Private, 26252, Assoc-acdm, 12, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female, 0, 0, 40, United-States, <=50K.
31, Private, 49469, Masters, 14, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 55, United-States, >50K.
24, Private, 172169, Some-college, 10, Never-married, Handlers-cleaners, Unmarried, White, Male, 0, 0, 30, United-States, <=50K.
36, Private, 151029, 7th-8th, 4, Married-civ-spouse, Farming-fishing, Husband, White, Male, 0, 0, 55, United-States, <=50K.
46, Private, 134242, Some-college, 10, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
38, State-gov, 87282, Assoc-voc, 11, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female, 0, 0, 40, United-States, <=50K.
19, Private, 84250, Some-college, 10, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 15, United-States, <=50K.
33, Private, 76107, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 4386, 0, 60, United-States, >50K.
59, Self-emp-inc, 36085, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 15024, 0, 60, United-States, >50K.
32, Private, 220333, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 7298, 0, 46, United-States, >50K.
58, Private, 105363, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, Portugal, <=50K.
19, Private, 198668, 12th, 8, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 47, United-States, <=50K.
43, Private, 157473, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
20, Private, 126568, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
56, Self-emp-inc, 220896, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K.
57, Federal-gov, 236048, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
42, Private, 34218, Prof-school, 15, Divorced, Prof-specialty, Not-in-family, White, Male, 99999, 0, 80, United-States, >50K.
62, Private, 155915, 10th, 6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, <=50K.
37, Private, 139684, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K.
34, Private, 23778, Bachelors, 13, Divorced, Craft-repair, Unmarried, White, Male, 0, 0, 40, United-States, <=50K.
24, Private, 236804, Some-college, 10, Divorced, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
78, Private, 454321, 1st-4th, 2, Widowed, Handlers-cleaners, Other-relative, White, Male, 0, 0, 20, Nicaragua, <=50K.
43, Private, 229148, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, Black, Male, 0, 0, 50, Outlying-US(Guam-USVI-etc), <=50K.
60, Local-gov, 119986, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K.
39, Local-gov, 455399, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, Black, Male, 15024, 0, 40, United-States, >50K.
21, Private, 301694, HS-grad, 9, Never-married, Craft-repair, Not-in-family, White, Male, 0, 0, 35, Mexico, <=50K.
27, Private, 259652, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
44, State-gov, 156642, HS-grad, 9, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 39, United-States, <=50K.
37, Private, 94208, 1st-4th, 2, Divorced, Other-service, Unmarried, White, Female, 0, 0, 35, Mexico, <=50K.
31, Private, 117719, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, Portugal, <=50K.
27, Local-gov, 100817, Bachelors, 13, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female, 0, 0, 40, United-States, <=50K.
31, Private, 144990, HS-grad, 9, Married-spouse-absent, Machine-op-inspct, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
37, Self-emp-inc, 198841, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, >50K.
43, Private, 223881, Bachelors, 13, Married-civ-spouse, Tech-support, Husband, White, Male, 7298, 0, 40, United-States, >50K.
18, Private, 264017, Some-college, 10, Never-married, Other-service, Own-child, White, Male, 0, 0, 16, Canada, <=50K.
23, State-gov, 26842, Assoc-voc, 11, Married-AF-spouse, Adm-clerical, Wife, White, Female, 0, 0, 30, United-States, <=50K.
40, Private, 477345, 7th-8th, 4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 2057, 40, Mexico, <=50K.
22, Private, 267412, Preschool, 1, Never-married, Other-service, Own-child, Black, Female, 594, 0, 20, Jamaica, <=50K.
61, Self-emp-inc, 190610, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 45, United-States, >50K.
63, Private, 281237, Some-college, 10, Widowed, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K.
59, Private, 254593, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, >50K.
33, Private, 159187, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 54, United-States, >50K.
51, State-gov, 200450, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, >50K.
38, Local-gov, 140854, HS-grad, 9, Married-civ-spouse, Protective-serv, Husband, White, Male, 0, 0, 40, United-States, >50K.
52, Private, 242517, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 7688, 0, 40, United-States, >50K.
47, Self-emp-not-inc, 294671, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, >50K.
20, State-gov, 68358, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 10, United-States, <=50K.
53, Private, 107096, Bachelors, 13, Never-married, Sales, Unmarried, White, Male, 0, 1669, 50, United-States, <=50K.
43, Private, 244419, HS-grad, 9, Never-married, Machine-op-inspct, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
26, Self-emp-not-inc, 195636, 10th, 6, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 0, 75, United-States, >50K.
39, Private, 368586, HS-grad, 9, Divorced, Transport-moving, Not-in-family, White, Female, 0, 0, 37, Puerto-Rico, <=50K.
30, Private, 215808, HS-grad, 9, Separated, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 60, United-States, <=50K.
45, Private, 165822, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K.
25, Private, 193379, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
45, Private, 120121, Bachelors, 13, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K.
25, Local-gov, 311603, Bachelors, 13, Never-married, Prof-specialty, Not-in-family, White, Female, 0, 0, 55, United-States, <=50K.
48, Private, 323798, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1902, 38, United-States, >50K.
32, Private, 253890, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
37, Private, 220696, HS-grad, 9, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K.
51, Private, 194097, Some-college, 10, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 30, United-States, >50K.
28, Private, 181291, Some-college, 10, Married-civ-spouse, Other-service, Own-child, White, Female, 7688, 0, 40, United-States, >50K.
28, Private, 258594, Bachelors, 13, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K.
28, Private, 138976, HS-grad, 9, Never-married, Craft-repair, Not-in-family, Black, Male, 0, 0, 48, United-States, <=50K.
22, Private, 81145, HS-grad, 9, Never-married, Other-service, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
32, Private, 250853, Assoc-voc, 11, Divorced, Adm-clerical, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
32, Private, 257863, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K.
27, Private, 203697, Masters, 14, Never-married, Tech-support, Own-child, White, Male, 0, 0, 50, United-States, <=50K.
54, Private, 87205, HS-grad, 9, Separated, Adm-clerical, Not-in-family, White, Female, 0, 0, 45, United-States, <=50K.
41, Private, 470486, 1st-4th, 2, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male, 0, 1719, 40, Mexico, <=50K.
46, Local-gov, 93557, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 3103, 0, 50, United-States, >50K.
39, Private, 107991, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K.
51, Private, 63081, Assoc-acdm, 12, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 40, United-States, >50K.
26, Private, 73988, Some-college, 10, Never-married, Prof-specialty, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
53, Private, 136080, HS-grad, 9, Divorced, Priv-house-serv, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K.
38, State-gov, 49115, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 27, United-States, <=50K.
18, Private, 166224, HS-grad, 9, Never-married, Other-service, Own-child, White, Female, 0, 0, 20, United-States, <=50K.
56, Local-gov, 291529, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K.
41, Self-emp-not-inc, 252392, 5th-6th, 3, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 96, Mexico, <=50K.
42, Private, 86912, Bachelors, 13, Divorced, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
44, Private, 193537, 9th, 5, Never-married, Priv-house-serv, Unmarried, White, Female, 0, 0, 50, Puerto-Rico, <=50K.
33, Private, 83231, HS-grad, 9, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 40, United-States, <=50K.
43, Private, 325461, Some-college, 10, Divorced, Tech-support, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K.
21, Private, 36011, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
45, Private, 274869, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
38, Private, 178322, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 70, United-States, >50K.
38, Private, 67666, Masters, 14, Never-married, Exec-managerial, Not-in-family, Black, Female, 0, 0, 38, United-States, <=50K.
33, Private, 153005, 10th, 6, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K.
27, Private, 138269, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, >50K.
33, Private, 265204, HS-grad, 9, Divorced, Machine-op-inspct, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K.
43, Private, 437318, Some-college, 10, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K.
38, Private, 208109, Bachelors, 13, Divorced, Exec-managerial, Unmarried, White, Male, 0, 0, 50, United-States, <=50K.
50, Self-emp-not-inc, 91103, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 51, United-States, >50K.
57, State-gov, 388225, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K.
76, Self-emp-not-inc, 42162, HS-grad, 9, Widowed, Exec-managerial, Not-in-family, White, Female, 0, 0, 2, United-States, <=50K.
52, Self-emp-not-inc, 417227, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 70, United-States, <=50K.
36, State-gov, 180220, HS-grad, 9, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, <=50K.
30, Private, 187560, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K.
39, Private, 127573, HS-grad, 9, Never-married, Exec-managerial, Not-in-family, White, Female, 2202, 0, 45, United-States, <=50K.
51, Federal-gov, 68898, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K.
31, Private, 78662, HS-grad, 9, Separated, Sales, Unmarried, White, Female, 0, 0, 40, Mexico, <=50K.
56, Private, 158776, 11th, 7, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, <=50K.
28, Private, 164575, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, <=50K.
38, Private, 328301, Some-college, 10, Never-married, Sales, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
49, Private, 213897, Bachelors, 13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male, 0, 0, 50, Japan, >50K.
40, Private, 230684, HS-grad, 9, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K.
23, Private, 381679, Some-college, 10, Never-married, Tech-support, Other-relative, White, Female, 0, 0, 40, United-States, <=50K.
44, Local-gov, 360884, Masters, 14, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 40, United-States, <=50K.
36, State-gov, 256992, Bachelors, 13, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 40, United-States, >50K.
31, Private, 112115, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 40, United-States, <=50K.
24, Private, 113577, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K.
35, Private, 189382, Some-college, 10, Never-married, Adm-clerical, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K.
